8000, Tomb Raider: Anniversary, 13, 7.750000, 0, 2007, 0, 1, 0, 0
8080, Kane and Lynch: Dead Men™, 17, 0.000000, 0, 2007, 0, 1, 0, 0
8400, Geometry Wars: Retro Evolved, 0, 4.380000, 0, 2007, 0, 1, 0, 0
8600, RACE 07, 0, 2.380000, 0, 2007, 0, 1, 0, 0
8800, Civilization IV: Beyond the Sword, 0, 6.880000, 0, 2007, 0, 1, 1, 0
9000, Spear of Destiny, 0, 2.490000, 0, 2007, 0, 1, 0, 0
9010, Return to Castle Wolfenstein, 0, 4.120000, 0, 2007, 0, 1, 0, 0
9060, HeXen II, 0, 3.750000, 0, 2007, 0, 1, 0, 0
9180, Commander Keen, 0, 3.750000, 0, 2007, 0, 1, 0, 0
9310, "Warhammer® 40000: Dawn of War® – Winter Assault", 17, 8.620000, 0, 2007, 0, 1, 0, 0
9340, Company of Heroes: Opposing Fronts, 18, 11.880000, 0, 2007, 0, 1, 0, 0
9500, Gish, 0, 5.500000, 0, 2007, 0, 1, 1, 0
11200, Shadowgrounds Survivor, 17, 6.880000, 0, 2007, 0, 1, 1, 0
11450, Overlord™, 0, 3.750000, 0, 2007, 0, 1, 0, 0
39530, Painkiller: Black Edition, 0, 6.880000, 0, 2007, 0, 1, 0, 0
50970, Mystery Case Files: Madame Fate®, 0, 5.000000, 0, 2007, 0, 1, 0, 0
500, Left 4 Dead, 0, 5.500000, 0, 2008, 0, 1, 1, 0
1530, Multiwinia, 0, 5.500000, 0, 2008, 0, 1, 1, 0
2700, RollerCoaster Tycoon® 3: Platinum, 0, 0.000000, 0, 2008, 0, 1, 0, 0
2710, Act of War: Direct Action, 0, 2.250000, 0, 2008, 0, 1, 0, 0
2780, ARMA: Combat Operations, 0, 6.250000, 0, 2008, 0, 1, 0, 0
2820, X3: Terran Conflict, 0, 10.000000, 0, 2008, 0, 1, 1, 0
3050, Xpand Rally Xtreme, 0, 4.990000, 0, 2008, 0, 1, 0, 0
3520, Mystery P.I.™ - The Vegas Heist, 0, 3.750000, 0, 2008, 0, 1, 0, 0
3540, Peggle™ Nights, 0, 3.750000, 0, 2008, 0, 1, 1, 0
3560, Bejeweled Twist, 0, 3.750000, 0, 2008, 0, 1, 0, 0
4460, City Life 2008, 0, 6.880000, 0, 2008, 0, 1, 0, 0
4470, Silverfall: Earth Awakening, 0, 6.880000, 0, 2008, 0, 1, 0, 0
7200, Trackmania United Forever, 0, 24.879999, 0, 2008, 0, 1, 0, 0
7660, X-COM: Apocalypse, 0, 3.750000, 0, 2008, 0, 1, 0, 0
7730, X-COM: Interceptor, 0, 3.750000, 0, 2008, 0, 1, 0, 0
7760, X-COM: UFO Defense, 0, 3.750000, 0, 2008, 0, 1, 0, 0
7770, X-COM: Enforcer, 0, 3.750000, 0, 2008, 0, 1, 0, 0
8100, Conflict: Denied Ops, 17, 5.120000, 0, 2008, 0, 1, 0, 0
8140, Tomb Raider: Underworld, 13, 7.750000, 0, 2008, 0, 1, 0, 0
8330, Telltale Texas Hold ‘Em, 0, 0.620000, 0, 2008, 0, 1, 0, 0
8340, Strong Bad's Cool Game for Attractive People: Season 1, 0, 8.000000, 0, 2008, 0, 1, 0, 0
9450, "Warhammer® 40000: Dawn of War® - Soulstorm", 17, 8.620000, 0, 2008, 0, 1, 0, 0
9460, Frontlines™: Fuel of War™, 0, 11.880000, 0, 2008, 0, 1, 0, 0
9710, Desperados 2: Cooper's Revenge, 0, 6.880000, 0, 2008, 0, 1, 0, 0
9730, Tycoon City: New York, 0, 6.880000, 0, 2008, 0, 1, 0, 0
9760, Act of War: High Treason, 0, 2.250000, 0, 2008, 0, 1, 0, 0
9800, Death to Spies, 17, 3.750000, 0, 2008, 0, 1, 0, 0
10090, Call of Duty: World at War, 17, 18.620001, 0, 2008, 0, 1, 0, 0
10460, The Club™, 0, 9.380000, 0, 2008, 0, 1, 0, 0
10520, Beijing 2008™ - The Official Video Game of the Olympic Games, 0, 0.000000, 0, 2008, 0, 1, 0, 0
11020, TrackMania Nations Forever, 0, 0.000000, 0, 2008, 1, 1, 0, 0
11040, Sherlock Holmes - Nemesis, 0, 8.750000, 0, 2008, 0, 1, 0, 0
11050, Dracula: Origin, 0, 8.750000, 0, 2008, 0, 1, 0, 0
11230, Gumboy Tournament, 0, 2.250000, 0, 2008, 0, 1, 0, 0
11240, Space Trader: Merchant Marine, 0, 3.000000, 0, 2008, 0, 1, 0, 0
11250, Pacific Storm, 0, 5.620000, 0, 2008, 0, 1, 0, 0
11260, Pacific Storm Allies, 0, 5.620000, 0, 2008, 0, 1, 0, 0
11280, Penguins Arena: Sedna's World, 0, 4.380000, 0, 2008, 0, 1, 1, 0
12140, Max Payne, 17, 0.000000, 0, 2008, 0, 1, 0, 0
12150, Max Payne 2: The Fall of Max Payne, 17, 0.000000, 0, 2008, 0, 1, 0, 0
12170, Grand Theft Auto, 0, 0.000000, 0, 2008, 0, 1, 0, 0
12180, Grand Theft Auto 2, 0, 0.000000, 0, 2008, 0, 1, 0, 0
